"NEW.ID","CID","GROUP","BGD.MORALITY","BGD.TOTAL","BGD.SPECCODE","BGD.MORPROP","BGD.MORVIRTPROP","BGD.SPECPROP","RAG.ORDER","RAG.CHECK","DG.ORDER","DG.CHECK","CHILDREN","MAT","DIEPUN","OMNI.BG","MORINDEX","TYPE","SELF","RAG","Y"
263,810,"Huatasani",3,4,1,0.75,1,0.25,0,0,0,NA,3,0,0,0,0.666666666666667,"RAG.LOCAL",0,1,14
263,810,"Huatasani",3,4,1,0.75,1,0.25,0,0,0,NA,3,0,0,0,0.666666666666667,"RAG.SELF",1,1,13
263,810,"Huatasani",3,4,1,0.75,1,0.25,0,0,0,NA,3,0,0,0,0.666666666666667,"DG.LOCAL",0,0,NA
263,810,"Huatasani",3,4,1,0.75,1,0.25,0,0,0,NA,3,0,0,0,0.666666666666667,"DG.SELF",1,0,NA
264,1405,"Kananga",2,5,0,0.4,0.6,0,0,NA,0,0,3,1,1,1,3,"RAG.LOCAL",0,1,NA
264,1405,"Kananga",2,5,0,0.4,0.6,0,0,NA,0,0,3,1,1,1,3,"RAG.SELF",1,1,NA
264,1405,"Kananga",2,5,0,0.4,0.6,0,0,NA,0,0,3,1,1,1,3,"DG.LOCAL",0,0,NA
264,1405,"Kananga",2,5,0,0.4,0.6,0,0,NA,0,0,3,1,1,1,3,"DG.SELF",1,0,NA
265,811,"Huatasani",3,5,2,0.6,1,0.4,0,NA,1,0,1,1,1,1,0,"RAG.LOCAL",0,1,NA
265,811,"Huatasani",3,5,2,0.6,1,0.4,0,NA,1,0,1,1,1,1,0,"RAG.SELF",1,1,NA
265,811,"Huatasani",3,5,2,0.6,1,0.4,0,NA,1,0,1,1,1,1,0,"DG.LOCAL",0,0,5
265,811,"Huatasani",3,5,2,0.6,1,0.4,0,NA,1,0,1,1,1,1,0,"DG.SELF",1,0,6
266,1406,"Kananga",4,5,2,0.8,1,0.4,0,NA,0,0,1,0,1,0.5,2.66666666666667,"RAG.LOCAL",0,1,NA
266,1406,"Kananga",4,5,2,0.8,1,0.4,0,NA,0,0,1,0,1,0.5,2.66666666666667,"RAG.SELF",1,1,NA
266,1406,"Kananga",4,5,2,0.8,1,0.4,0,NA,0,0,1,0,1,0.5,2.66666666666667,"DG.LOCAL",0,0,6
266,1406,"Kananga",4,5,2,0.8,1,0.4,0,NA,0,0,1,0,1,0.5,2.66666666666667,"DG.SELF",1,0,4
267,812,"Huatasani",4,4,2,1,1,0.5,0,NA,0,0,0,1,0.5,1,3,"RAG.LOCAL",0,1,NA
267,812,"Huatasani",4,4,2,1,1,0.5,0,NA,0,0,0,1,0.5,1,3,"RAG.SELF",1,1,NA
267,812,"Huatasani",4,4,2,1,1,0.5,0,NA,0,0,0,1,0.5,1,3,"DG.LOCAL",0,0,5
267,812,"Huatasani",4,4,2,1,1,0.5,0,NA,0,0,0,1,0.5,1,3,"DG.SELF",1,0,5
268,1407,"Kananga",1,5,0,0.2,0.4,0,0,NA,1,0,1,1,0,1,1,"RAG.LOCAL",0,1,NA
268,1407,"Kananga",1,5,0,0.2,0.4,0,0,NA,1,0,1,1,0,1,1,"RAG.SELF",1,1,NA
268,1407,"Kananga",1,5,0,0.2,0.4,0,0,NA,1,0,1,1,0,1,1,"DG.LOCAL",0,0,3
268,1407,"Kananga",1,5,0,0.2,0.4,0,0,NA,1,0,1,1,0,1,1,"DG.SELF",1,0,8
269,813,"Huatasani",2,4,2,0.5,1,0.5,1,0,0,NA,2,0,1,1,3,"RAG.LOCAL",0,1,17
269,813,"Huatasani",2,4,2,0.5,1,0.5,1,0,0,NA,2,0,1,1,3,"RAG.SELF",1,1,13
269,813,"Huatasani",2,4,2,0.5,1,0.5,1,0,0,NA,2,0,1,1,3,"DG.LOCAL",0,0,NA
269,813,"Huatasani",2,4,2,0.5,1,0.5,1,0,0,NA,2,0,1,1,3,"DG.SELF",1,0,NA
270,1408,"Kananga",3,5,1,0.6,0.8,0.2,0,NA,0,0,3,1,1,1,2.66666666666667,"RAG.LOCAL",0,1,NA
270,1408,"Kananga",3,5,1,0.6,0.8,0.2,0,NA,0,0,3,1,1,1,2.66666666666667,"RAG.SELF",1,1,NA
270,1408,"Kananga",3,5,1,0.6,0.8,0.2,0,NA,0,0,3,1,1,1,2.66666666666667,"DG.LOCAL",0,0,NA
270,1408,"Kananga",3,5,1,0.6,0.8,0.2,0,NA,0,0,3,1,1,1,2.66666666666667,"DG.SELF",1,0,NA
271,814,"Huatasani",1,2,1,0.5,1,0.5,0,NA,0,0,2,1,0.5,1,0.333333333333333,"RAG.LOCAL",0,1,NA
271,814,"Huatasani",1,2,1,0.5,1,0.5,0,NA,0,0,2,1,0.5,1,0.333333333333333,"RAG.SELF",1,1,NA
271,814,"Huatasani",1,2,1,0.5,1,0.5,0,NA,0,0,2,1,0.5,1,0.333333333333333,"DG.LOCAL",0,0,4
271,814,"Huatasani",1,2,1,0.5,1,0.5,0,NA,0,0,2,1,0.5,1,0.333333333333333,"DG.SELF",1,0,5
272,1409,"Kananga",3,5,2,0.6,0.8,0.4,0,NA,0,0,5,1,1,1,1.33333333333333,"RAG.LOCAL",0,1,NA
272,1409,"Kananga",3,5,2,0.6,0.8,0.4,0,NA,0,0,5,1,1,1,1.33333333333333,"RAG.SELF",1,1,NA
272,1409,"Kananga",3,5,2,0.6,0.8,0.4,0,NA,0,0,5,1,1,1,1.33333333333333,"DG.LOCAL",0,0,7
272,1409,"Kananga",3,5,2,0.6,0.8,0.4,0,NA,0,0,5,1,1,1,1.33333333333333,"DG.SELF",1,0,5
273,815,"Huatasani",1,1,1,1,1,1,0,NA,1,0,4,1,0,1,0,"RAG.LOCAL",0,1,NA
273,815,"Huatasani",1,1,1,1,1,1,0,NA,1,0,4,1,0,1,0,"RAG.SELF",1,1,NA
273,815,"Huatasani",1,1,1,1,1,1,0,NA,1,0,4,1,0,1,0,"DG.LOCAL",0,0,0
273,815,"Huatasani",1,1,1,1,1,1,0,NA,1,0,4,1,0,1,0,"DG.SELF",1,0,0
274,1410,"Kananga",2,5,1,0.4,1,0.2,0,NA,0,1,2,1,0.5,1,1.66666666666667,"RAG.LOCAL",0,1,NA
274,1410,"Kananga",2,5,1,0.4,1,0.2,0,NA,0,1,2,1,0.5,1,1.66666666666667,"RAG.SELF",1,1,NA
274,1410,"Kananga",2,5,1,0.4,1,0.2,0,NA,0,1,2,1,0.5,1,1.66666666666667,"DG.LOCAL",0,0,4
274,1410,"Kananga",2,5,1,0.4,1,0.2,0,NA,0,1,2,1,0.5,1,1.66666666666667,"DG.SELF",1,0,5
275,1411,"Kananga",1,5,1,0.2,1,0.2,0,NA,0,0,9,1,1,1,2.33333333333333,"RAG.LOCAL",0,1,NA
275,1411,"Kananga",1,5,1,0.2,1,0.2,0,NA,0,0,9,1,1,1,2.33333333333333,"RAG.SELF",1,1,NA
275,1411,"Kananga",1,5,1,0.2,1,0.2,0,NA,0,0,9,1,1,1,2.33333333333333,"DG.LOCAL",0,0,5
275,1411,"Kananga",1,5,1,0.2,1,0.2,0,NA,0,0,9,1,1,1,2.33333333333333,"DG.SELF",1,0,5
276,1412,"Kananga",2,5,2,0.4,0.8,0.4,0,NA,0,0,5,1,1,1,4,"RAG.LOCAL",0,1,NA
276,1412,"Kananga",2,5,2,0.4,0.8,0.4,0,NA,0,0,5,1,1,1,4,"RAG.SELF",1,1,NA
276,1412,"Kananga",2,5,2,0.4,0.8,0.4,0,NA,0,0,5,1,1,1,4,"DG.LOCAL",0,0,NA
276,1412,"Kananga",2,5,2,0.4,0.8,0.4,0,NA,0,0,5,1,1,1,4,"DG.SELF",1,0,NA
277,2005,"Marajo",1,5,0,0.2,0.8,0,1,0,0,NA,0,1,0.5,1,0,"RAG.LOCAL",0,1,12
277,2005,"Marajo",1,5,0,0.2,0.8,0,1,0,0,NA,0,1,0.5,1,0,"RAG.SELF",1,1,16
277,2005,"Marajo",1,5,0,0.2,0.8,0,1,0,0,NA,0,1,0.5,1,0,"DG.LOCAL",0,0,NA
277,2005,"Marajo",1,5,0,0.2,0.8,0,1,0,0,NA,0,1,0.5,1,0,"DG.SELF",1,0,NA
278,377,"Sursurunga",3,3,0,1,1,0,0,0,0,NA,10,1,1,1,2,"RAG.LOCAL",0,1,14
278,377,"Sursurunga",3,3,0,1,1,0,0,0,0,NA,10,1,1,1,2,"RAG.SELF",1,1,14
278,377,"Sursurunga",3,3,0,1,1,0,0,0,0,NA,10,1,1,1,2,"DG.LOCAL",0,0,NA
278,377,"Sursurunga",3,3,0,1,1,0,0,0,0,NA,10,1,1,1,2,"DG.SELF",1,0,NA
279,540,"Turkana",2,5,3,0.4,0.8,0.6,0,NA,0,0,0,0,1,1,2.33333333333333,"RAG.LOCAL",0,1,NA
279,540,"Turkana",2,5,3,0.4,0.8,0.6,0,NA,0,0,0,0,1,1,2.33333333333333,"RAG.SELF",1,1,NA
279,540,"Turkana",2,5,3,0.4,0.8,0.6,0,NA,0,0,0,0,1,1,2.33333333333333,"DG.LOCAL",0,0,7
279,540,"Turkana",2,5,3,0.4,0.8,0.6,0,NA,0,0,0,0,1,1,2.33333333333333,"DG.SELF",1,0,5
280,1848,"Hadza",NA,NA,NA,NA,NA,NA,0,NA,0,NA,4,0,0,0,NA,"RAG.LOCAL",0,1,NA
280,1848,"Hadza",NA,NA,NA,NA,NA,NA,0,NA,0,NA,4,0,0,0,NA,"RAG.SELF",1,1,NA
280,1848,"Hadza",NA,NA,NA,NA,NA,NA,0,NA,0,NA,4,0,0,0,NA,"DG.LOCAL",0,0,0
280,1848,"Hadza",NA,NA,NA,NA,NA,NA,0,NA,0,NA,4,0,0,0,NA,"DG.SELF",1,0,4
281,816,"Huatasani",0,1,0,0,0,0,0,NA,0,1,3,1,1,1,2.33333333333333,"RAG.LOCAL",0,1,NA
281,816,"Huatasani",0,1,0,0,0,0,0,NA,0,1,3,1,1,1,2.33333333333333,"RAG.SELF",1,1,NA
281,816,"Huatasani",0,1,0,0,0,0,0,NA,0,1,3,1,1,1,2.33333333333333,"DG.LOCAL",0,0,5
281,816,"Huatasani",0,1,0,0,0,0,0,NA,0,1,3,1,1,1,2.33333333333333,"DG.SELF",1,0,5
282,1413,"Kananga",4,5,2,0.8,1,0.4,0,NA,0,0,6,1,1,1,4,"RAG.LOCAL",0,1,NA
282,1413,"Kananga",4,5,2,0.8,1,0.4,0,NA,0,0,6,1,1,1,4,"RAG.SELF",1,1,NA
282,1413,"Kananga",4,5,2,0.8,1,0.4,0,NA,0,0,6,1,1,1,4,"DG.LOCAL",0,0,NA
282,1413,"Kananga",4,5,2,0.8,1,0.4,0,NA,0,0,6,1,1,1,4,"DG.SELF",1,0,NA
283,1414,"Kananga",1,5,0,0.2,0.6,0,0,NA,0,0,8,1,1,1,2,"RAG.LOCAL",0,1,NA
283,1414,"Kananga",1,5,0,0.2,0.6,0,0,NA,0,0,8,1,1,1,2,"RAG.SELF",1,1,NA
283,1414,"Kananga",1,5,0,0.2,0.6,0,0,NA,0,0,8,1,1,1,2,"DG.LOCAL",0,0,7
283,1414,"Kananga",1,5,0,0.2,0.6,0,0,NA,0,0,8,1,1,1,2,"DG.SELF",1,0,6
284,817,"Huatasani",NA,NA,NA,NA,NA,NA,0,NA,0,NA,3,1,NA,NA,NA,"RAG.LOCAL",0,1,14
284,817,"Huatasani",NA,NA,NA,NA,NA,NA,0,NA,0,NA,3,1,NA,NA,NA,"RAG.SELF",1,1,11
284,817,"Huatasani",NA,NA,NA,NA,NA,NA,0,NA,0,NA,3,1,NA,NA,NA,"DG.LOCAL",0,0,NA
284,817,"Huatasani",NA,NA,NA,NA,NA,NA,0,NA,0,NA,3,1,NA,NA,NA,"DG.SELF",1,0,NA
285,1415,"Kananga",1,5,0,0.2,0.6,0,0,NA,0,0,8,0,0.5,1,0,"RAG.LOCAL",0,1,NA
285,1415,"Kananga",1,5,0,0.2,0.6,0,0,NA,0,0,8,0,0.5,1,0,"RAG.SELF",1,1,NA
285,1415,"Kananga",1,5,0,0.2,0.6,0,0,NA,0,0,8,0,0.5,1,0,"DG.LOCAL",0,0,6
285,1415,"Kananga",1,5,0,0.2,0.6,0,0,NA,0,0,8,0,0.5,1,0,"DG.SELF",1,0,5
286,1416,"Kananga",4,5,2,0.8,0.8,0.4,0,NA,0,0,4,1,0.5,1,0,"RAG.LOCAL",0,1,NA
286,1416,"Kananga",4,5,2,0.8,0.8,0.4,0,NA,0,0,4,1,0.5,1,0,"RAG.SELF",1,1,NA
286,1416,"Kananga",4,5,2,0.8,0.8,0.4,0,NA,0,0,4,1,0.5,1,0,"DG.LOCAL",0,0,NA
286,1416,"Kananga",4,5,2,0.8,0.8,0.4,0,NA,0,0,4,1,0.5,1,0,"DG.SELF",1,0,NA
287,818,"Huatasani",3,3,2,1,1,0.666666666666667,0,NA,0,0,0,1,1,1,2.66666666666667,"RAG.LOCAL",0,1,NA
287,818,"Huatasani",3,3,2,1,1,0.666666666666667,0,NA,0,0,0,1,1,1,2.66666666666667,"RAG.SELF",1,1,NA
287,818,"Huatasani",3,3,2,1,1,0.666666666666667,0,NA,0,0,0,1,1,1,2.66666666666667,"DG.LOCAL",0,0,NA
287,818,"Huatasani",3,3,2,1,1,0.666666666666667,0,NA,0,0,0,1,1,1,2.66666666666667,"DG.SELF",1,0,5
288,1417,"Kananga",4,5,2,0.8,0.8,0.4,0,NA,1,0,7,0,1,1,2,"RAG.LOCAL",0,1,NA
288,1417,"Kananga",4,5,2,0.8,0.8,0.4,0,NA,1,0,7,0,1,1,2,"RAG.SELF",1,1,NA
288,1417,"Kananga",4,5,2,0.8,0.8,0.4,0,NA,1,0,7,0,1,1,2,"DG.LOCAL",0,0,5
288,1417,"Kananga",4,5,2,0.8,0.8,0.4,0,NA,1,0,7,0,1,1,2,"DG.SELF",1,0,0
289,1418,"Kananga",1,5,1,0.2,0.4,0.2,0,NA,0,0,0,1,0,1,1,"RAG.LOCAL",0,1,NA
289,1418,"Kananga",1,5,1,0.2,0.4,0.2,0,NA,0,0,0,1,0,1,1,"RAG.SELF",1,1,NA
289,1418,"Kananga",1,5,1,0.2,0.4,0.2,0,NA,0,0,0,1,0,1,1,"DG.LOCAL",0,0,5
289,1418,"Kananga",1,5,1,0.2,0.4,0.2,0,NA,0,0,0,1,0,1,1,"DG.SELF",1,0,7
290,1419,"Kananga",3,5,1,0.6,0.8,0.2,0,NA,0,0,6,1,1,1,4,"RAG.LOCAL",0,1,NA
290,1419,"Kananga",3,5,1,0.6,0.8,0.2,0,NA,0,0,6,1,1,1,4,"RAG.SELF",1,1,NA
290,1419,"Kananga",3,5,1,0.6,0.8,0.2,0,NA,0,0,6,1,1,1,4,"DG.LOCAL",0,0,NA
290,1419,"Kananga",3,5,1,0.6,0.8,0.2,0,NA,0,0,6,1,1,1,4,"DG.SELF",1,0,NA
291,1420,"Kananga",2,5,0,0.4,0.6,0,0,NA,1,0,10,1,1,1,2,"RAG.LOCAL",0,1,NA
291,1420,"Kananga",2,5,0,0.4,0.6,0,0,NA,1,0,10,1,1,1,2,"RAG.SELF",1,1,NA
291,1420,"Kananga",2,5,0,0.4,0.6,0,0,NA,1,0,10,1,1,1,2,"DG.LOCAL",0,0,6
291,1420,"Kananga",2,5,0,0.4,0.6,0,0,NA,1,0,10,1,1,1,2,"DG.SELF",1,0,5
292,1421,"Kananga",4,5,1,0.8,1,0.2,0,NA,0,0,3,1,1,1,2,"RAG.LOCAL",0,1,NA
292,1421,"Kananga",4,5,1,0.8,1,0.2,0,NA,0,0,3,1,1,1,2,"RAG.SELF",1,1,NA
292,1421,"Kananga",4,5,1,0.8,1,0.2,0,NA,0,0,3,1,1,1,2,"DG.LOCAL",0,0,5
292,1421,"Kananga",4,5,1,0.8,1,0.2,0,NA,0,0,3,1,1,1,2,"DG.SELF",1,0,5
293,1422,"Kananga",3,5,0,0.6,1,0,0,NA,1,1,10,1,1,1,1,"RAG.LOCAL",0,1,NA
293,1422,"Kananga",3,5,0,0.6,1,0,0,NA,1,1,10,1,1,1,1,"RAG.SELF",1,1,NA
293,1422,"Kananga",3,5,0,0.6,1,0,0,NA,1,1,10,1,1,1,1,"DG.LOCAL",0,0,5
293,1422,"Kananga",3,5,0,0.6,1,0,0,NA,1,1,10,1,1,1,1,"DG.SELF",1,0,2
294,2006,"Marajo",0,2,1,0,1,0.5,0,1,0,NA,4,1,1,1,2.5,"RAG.LOCAL",0,1,15
294,2006,"Marajo",0,2,1,0,1,0.5,0,1,0,NA,4,1,1,1,2.5,"RAG.SELF",1,1,18
294,2006,"Marajo",0,2,1,0,1,0.5,0,1,0,NA,4,1,1,1,2.5,"DG.LOCAL",0,0,NA
294,2006,"Marajo",0,2,1,0,1,0.5,0,1,0,NA,4,1,1,1,2.5,"DG.SELF",1,0,NA
295,378,"Sursurunga",2,5,3,0.4,1,0.6,0,0,0,NA,7,0,1,1,2,"RAG.LOCAL",0,1,15
295,378,"Sursurunga",2,5,3,0.4,1,0.6,0,0,0,NA,7,0,1,1,2,"RAG.SELF",1,1,18
295,378,"Sursurunga",2,5,3,0.4,1,0.6,0,0,0,NA,7,0,1,1,2,"DG.LOCAL",0,0,NA
295,378,"Sursurunga",2,5,3,0.4,1,0.6,0,0,0,NA,7,0,1,1,2,"DG.SELF",1,0,NA
296,1423,"Kananga",2,5,1,0.4,0.4,0.2,0,NA,0,0,1,1,1,1,1.66666666666667,"RAG.LOCAL",0,1,NA
296,1423,"Kananga",2,5,1,0.4,0.4,0.2,0,NA,0,0,1,1,1,1,1.66666666666667,"RAG.SELF",1,1,NA
296,1423,"Kananga",2,5,1,0.4,0.4,0.2,0,NA,0,0,1,1,1,1,1.66666666666667,"DG.LOCAL",0,0,5
296,1423,"Kananga",2,5,1,0.4,0.4,0.2,0,NA,0,0,1,1,1,1,1.66666666666667,"DG.SELF",1,0,4
297,1424,"Kananga",2,5,2,0.4,0.8,0.4,0,NA,0,0,2,1,1,1,3,"RAG.LOCAL",0,1,NA
297,1424,"Kananga",2,5,2,0.4,0.8,0.4,0,NA,0,0,2,1,1,1,3,"RAG.SELF",1,1,NA
297,1424,"Kananga",2,5,2,0.4,0.8,0.4,0,NA,0,0,2,1,1,1,3,"DG.LOCAL",0,0,NA
297,1424,"Kananga",2,5,2,0.4,0.8,0.4,0,NA,0,0,2,1,1,1,3,"DG.SELF",1,0,NA
298,1425,"Kananga",4,5,3,0.8,0.8,0.6,0,NA,0,0,0,1,1,1,3.66666666666667,"RAG.LOCAL",0,1,NA
298,1425,"Kananga",4,5,3,0.8,0.8,0.6,0,NA,0,0,0,1,1,1,3.66666666666667,"RAG.SELF",1,1,NA
298,1425,"Kananga",4,5,3,0.8,0.8,0.6,0,NA,0,0,0,1,1,1,3.66666666666667,"DG.LOCAL",0,0,NA
298,1425,"Kananga",4,5,3,0.8,0.8,0.6,0,NA,0,0,0,1,1,1,3.66666666666667,"DG.SELF",1,0,NA
299,819,"Huatasani",2,2,1,1,1,0.5,1,0,0,NA,2,0,1,1,2.33333333333333,"RAG.LOCAL",0,1,10
299,819,"Huatasani",2,2,1,1,1,0.5,1,0,0,NA,2,0,1,1,2.33333333333333,"RAG.SELF",1,1,10
299,819,"Huatasani",2,2,1,1,1,0.5,1,0,0,NA,2,0,1,1,2.33333333333333,"DG.LOCAL",0,0,NA
299,819,"Huatasani",2,2,1,1,1,0.5,1,0,0,NA,2,0,1,1,2.33333333333333,"DG.SELF",1,0,NA
300,1426,"Kananga",2,5,2,0.4,0.8,0.4,0,NA,0,0,7,1,0.5,1,0,"RAG.LOCAL",0,1,NA
300,1426,"Kananga",2,5,2,0.4,0.8,0.4,0,NA,0,0,7,1,0.5,1,0,"RAG.SELF",1,1,NA
300,1426,"Kananga",2,5,2,0.4,0.8,0.4,0,NA,0,0,7,1,0.5,1,0,"DG.LOCAL",0,0,NA
300,1426,"Kananga",2,5,2,0.4,0.8,0.4,0,NA,0,0,7,1,0.5,1,0,"DG.SELF",1,0,NA
301,820,"Huatasani",1,2,0,0.5,0.5,0,0,NA,0,0,1,1,0.5,1,3.33333333333333,"RAG.LOCAL",0,1,NA
301,820,"Huatasani",1,2,0,0.5,0.5,0,0,NA,0,0,1,1,0.5,1,3.33333333333333,"RAG.SELF",1,1,NA
301,820,"Huatasani",1,2,0,0.5,0.5,0,0,NA,0,0,1,1,0.5,1,3.33333333333333,"DG.LOCAL",0,0,5
301,820,"Huatasani",1,2,0,0.5,0.5,0,0,NA,0,0,1,1,0.5,1,3.33333333333333,"DG.SELF",1,0,3
302,1427,"Kananga",3,5,1,0.6,0.8,0.2,0,NA,1,0,3,1,1,1,2.33333333333333,"RAG.LOCAL",0,1,NA
302,1427,"Kananga",3,5,1,0.6,0.8,0.2,0,NA,1,0,3,1,1,1,2.33333333333333,"RAG.SELF",1,1,NA
302,1427,"Kananga",3,5,1,0.6,0.8,0.2,0,NA,1,0,3,1,1,1,2.33333333333333,"DG.LOCAL",0,0,7
302,1427,"Kananga",3,5,1,0.6,0.8,0.2,0,NA,1,0,3,1,1,1,2.33333333333333,"DG.SELF",1,0,2
303,821,"Huatasani",4,4,1,1,1,0.25,0,NA,1,0,3,0,0.5,1,3.33333333333333,"RAG.LOCAL",0,1,NA
303,821,"Huatasani",4,4,1,1,1,0.25,0,NA,1,0,3,0,0.5,1,3.33333333333333,"RAG.SELF",1,1,NA
303,821,"Huatasani",4,4,1,1,1,0.25,0,NA,1,0,3,0,0.5,1,3.33333333333333,"DG.LOCAL",0,0,4
303,821,"Huatasani",4,4,1,1,1,0.25,0,NA,1,0,3,0,0.5,1,3.33333333333333,"DG.SELF",1,0,6
304,1428,"Kananga",3,5,3,0.6,1,0.6,0,NA,0,0,5,1,0,1,1.33333333333333,"RAG.LOCAL",0,1,NA
304,1428,"Kananga",3,5,3,0.6,1,0.6,0,NA,0,0,5,1,0,1,1.33333333333333,"RAG.SELF",1,1,NA
304,1428,"Kananga",3,5,3,0.6,1,0.6,0,NA,0,0,5,1,0,1,1.33333333333333,"DG.LOCAL",0,0,1
304,1428,"Kananga",3,5,3,0.6,1,0.6,0,NA,0,0,5,1,0,1,1.33333333333333,"DG.SELF",1,0,0
305,822,"Huatasani",2,4,0,0.5,1,0,0,NA,0,0,1,1,1,0.5,1.66666666666667,"RAG.LOCAL",0,1,NA
305,822,"Huatasani",2,4,0,0.5,1,0,0,NA,0,0,1,1,1,0.5,1.66666666666667,"RAG.SELF",1,1,NA
305,822,"Huatasani",2,4,0,0.5,1,0,0,NA,0,0,1,1,1,0.5,1.66666666666667,"DG.LOCAL",0,0,2
305,822,"Huatasani",2,4,0,0.5,1,0,0,NA,0,0,1,1,1,0.5,1.66666666666667,"DG.SELF",1,0,4
306,1429,"Kananga",3,5,1,0.6,0.8,0.2,0,NA,0,0,3,1,1,1,1.66666666666667,"RAG.LOCAL",0,1,NA
306,1429,"Kananga",3,5,1,0.6,0.8,0.2,0,NA,0,0,3,1,1,1,1.66666666666667,"RAG.SELF",1,1,NA
306,1429,"Kananga",3,5,1,0.6,0.8,0.2,0,NA,0,0,3,1,1,1,1.66666666666667,"DG.LOCAL",0,0,5
306,1429,"Kananga",3,5,1,0.6,0.8,0.2,0,NA,0,0,3,1,1,1,1.66666666666667,"DG.SELF",1,0,5
307,823,"Huatasani",3,5,1,0.6,1,0.2,0,NA,1,0,2,0,1,1,2,"RAG.LOCAL",0,1,NA
307,823,"Huatasani",3,5,1,0.6,1,0.2,0,NA,1,0,2,0,1,1,2,"RAG.SELF",1,1,NA
307,823,"Huatasani",3,5,1,0.6,1,0.2,0,NA,1,0,2,0,1,1,2,"DG.LOCAL",0,0,4
307,823,"Huatasani",3,5,1,0.6,1,0.2,0,NA,1,0,2,0,1,1,2,"DG.SELF",1,0,4
308,1430,"Kananga",1,5,1,0.2,0.4,0.2,0,NA,0,0,2,1,0.5,1,1.33333333333333,"RAG.LOCAL",0,1,NA
308,1430,"Kananga",1,5,1,0.2,0.4,0.2,0,NA,0,0,2,1,0.5,1,1.33333333333333,"RAG.SELF",1,1,NA
308,1430,"Kananga",1,5,1,0.2,0.4,0.2,0,NA,0,0,2,1,0.5,1,1.33333333333333,"DG.LOCAL",0,0,NA
308,1430,"Kananga",1,5,1,0.2,0.4,0.2,0,NA,0,0,2,1,0.5,1,1.33333333333333,"DG.SELF",1,0,NA
309,824,"Huatasani",4,5,3,0.8,1,0.6,0,NA,0,0,0,0,1,1,3,"RAG.LOCAL",0,1,NA
309,824,"Huatasani",4,5,3,0.8,1,0.6,0,NA,0,0,0,0,1,1,3,"RAG.SELF",1,1,NA
309,824,"Huatasani",4,5,3,0.8,1,0.6,0,NA,0,0,0,0,1,1,3,"DG.LOCAL",0,0,2
309,824,"Huatasani",4,5,3,0.8,1,0.6,0,NA,0,0,0,0,1,1,3,"DG.SELF",1,0,2
310,1431,"Kananga",4,5,2,0.8,1,0.4,0,NA,0,0,8,1,1,1,3,"RAG.LOCAL",0,1,NA
310,1431,"Kananga",4,5,2,0.8,1,0.4,0,NA,0,0,8,1,1,1,3,"RAG.SELF",1,1,NA
310,1431,"Kananga",4,5,2,0.8,1,0.4,0,NA,0,0,8,1,1,1,3,"DG.LOCAL",0,0,NA
310,1431,"Kananga",4,5,2,0.8,1,0.4,0,NA,0,0,8,1,1,1,3,"DG.SELF",1,0,NA
311,825,"Huatasani",NA,NA,NA,NA,NA,NA,0,NA,1,0,2,1,NA,NA,NA,"RAG.LOCAL",0,1,NA
311,825,"Huatasani",NA,NA,NA,NA,NA,NA,0,NA,1,0,2,1,NA,NA,NA,"RAG.SELF",1,1,NA
311,825,"Huatasani",NA,NA,NA,NA,NA,NA,0,NA,1,0,2,1,NA,NA,NA,"DG.LOCAL",0,0,4
311,825,"Huatasani",NA,NA,NA,NA,NA,NA,0,NA,1,0,2,1,NA,NA,NA,"DG.SELF",1,0,4
312,1432,"Kananga",2,5,2,0.4,0.8,0.4,0,NA,0,0,10,1,1,1,2,"RAG.LOCAL",0,1,NA
312,1432,"Kananga",2,5,2,0.4,0.8,0.4,0,NA,0,0,10,1,1,1,2,"RAG.SELF",1,1,NA
312,1432,"Kananga",2,5,2,0.4,0.8,0.4,0,NA,0,0,10,1,1,1,2,"DG.LOCAL",0,0,5
312,1432,"Kananga",2,5,2,0.4,0.8,0.4,0,NA,0,0,10,1,1,1,2,"DG.SELF",1,0,5
313,2007,"Marajo",2,5,0,0.4,0.4,0,1,0,0,NA,2,1,0.5,1,3.66666666666667,"RAG.LOCAL",0,1,11
313,2007,"Marajo",2,5,0,0.4,0.4,0,1,0,0,NA,2,1,0.5,1,3.66666666666667,"RAG.SELF",1,1,7
313,2007,"Marajo",2,5,0,0.4,0.4,0,1,0,0,NA,2,1,0.5,1,3.66666666666667,"DG.LOCAL",0,0,NA
313,2007,"Marajo",2,5,0,0.4,0.4,0,1,0,0,NA,2,1,0.5,1,3.66666666666667,"DG.SELF",1,0,NA
314,379,"Sursurunga",3,5,1,0.6,0.8,0.2,0,0,0,NA,0,0,1,1,2,"RAG.LOCAL",0,1,17
314,379,"Sursurunga",3,5,1,0.6,0.8,0.2,0,0,0,NA,0,0,1,1,2,"RAG.SELF",1,1,14
314,379,"Sursurunga",3,5,1,0.6,0.8,0.2,0,0,0,NA,0,0,1,1,2,"DG.LOCAL",0,0,NA
314,379,"Sursurunga",3,5,1,0.6,0.8,0.2,0,0,0,NA,0,0,1,1,2,"DG.SELF",1,0,NA
315,826,"Huatasani",NA,NA,NA,NA,NA,NA,0,NA,0,0,1,1,NA,NA,NA,"RAG.LOCAL",0,1,NA
315,826,"Huatasani",NA,NA,NA,NA,NA,NA,0,NA,0,0,1,1,NA,NA,NA,"RAG.SELF",1,1,NA
